business_id,label,size
2-0Z3UeQZ_Mx98m8Dv3oeQ,-1,20
2-0Z3UeQZ_Mx98m8Dv3oeQ,0,12
2-0Z3UeQZ_Mx98m8Dv3oeQ,1,39
2-l_q7HBRak5i6X46l0OHw,-1,4
2-l_q7HBRak5i6X46l0OHw,0,2
2-l_q7HBRak5i6X46l0OHw,1,17
21aDJ_xLGcEDkcyQRexlOQ,-1,6
21aDJ_xLGcEDkcyQRexlOQ,1,8
21sGRVR7HEs_t6PdB9tGMw,-1,83
21sGRVR7HEs_t6PdB9tGMw,0,27
21sGRVR7HEs_t6PdB9tGMw,1,104
27_N5P9HZ86IviONPT_twg,-1,13
27_N5P9HZ86IviONPT_twg,0,17
27_N5P9HZ86IviONPT_twg,1,214
28TtvOd1npZQ-tH7Hm432w,-1,9
28TtvOd1npZQ-tH7Hm432w,0,8
28TtvOd1npZQ-tH7Hm432w,1,23
28adZ4lsuUeVB2aWzohK9g,-1,29
28adZ4lsuUeVB2aWzohK9g,0,21
28adZ4lsuUeVB2aWzohK9g,1,214
296PZdxSrtH08EUwCsOKMw,-1,9
296PZdxSrtH08EUwCsOKMw,0,13
296PZdxSrtH08EUwCsOKMw,1,134
2BbFeotL85cIaBjSq1SWiA,-1,5
2BbFeotL85cIaBjSq1SWiA,0,1
2BbFeotL85cIaBjSq1SWiA,1,17
2FImjoBv0qvq9NumhcVOyA,-1,10
2FImjoBv0qvq9NumhcVOyA,0,12
2FImjoBv0qvq9NumhcVOyA,1,39
2HV17nynbxzNisVwwoU6gw,0,1
2HV17nynbxzNisVwwoU6gw,1,2
2HxaDXZmAOH6LiuzGgNdPA,-1,66
2HxaDXZmAOH6LiuzGgNdPA,0,27
2HxaDXZmAOH6LiuzGgNdPA,1,103
2JkwKt66xu1NCA0J1laeig,-1,2
2JkwKt66xu1NCA0J1laeig,1,4
2KooqK40Nd80sgIPE2ScyA,-1,3
2KooqK40Nd80sgIPE2ScyA,0,4
2KooqK40Nd80sgIPE2ScyA,1,27
2LL-pWxdM_rvnaIpNxezsQ,-1,4
2LL-pWxdM_rvnaIpNxezsQ,0,8
2LL-pWxdM_rvnaIpNxezsQ,1,65
2LZGeJy8qByYKB71ML-jcw,-1,28
2LZGeJy8qByYKB71ML-jcw,0,15
2LZGeJy8qByYKB71ML-jcw,1,54
2LbDtx0AiftnlwrNk84S6A,-1,10
2LbDtx0AiftnlwrNk84S6A,0,7
2LbDtx0AiftnlwrNk84S6A,1,51
2M3tt_0FfsDiy-DDWIH4dg,-1,1
2M3tt_0FfsDiy-DDWIH4dg,0,1
2M3tt_0FfsDiy-DDWIH4dg,1,5
2MV0BXsvhPpVgICk9BCktQ,1,3
2Mnz482BN5VFpJ9vcY84KQ,-1,1
2Mnz482BN5VFpJ9vcY84KQ,0,1
2Mnz482BN5VFpJ9vcY84KQ,1,5
2OB0p5idPAicilqf_wzHLQ,-1,5
2OB0p5idPAicilqf_wzHLQ,0,2
2OB0p5idPAicilqf_wzHLQ,1,19
2O_b-IAAW7SoPt__RX1Kww,-1,45
2O_b-IAAW7SoPt__RX1Kww,0,15
2O_b-IAAW7SoPt__RX1Kww,1,56
2Q89PhkcyT9uZnQORmqMKg,-1,60
2Q89PhkcyT9uZnQORmqMKg,0,60
2Q89PhkcyT9uZnQORmqMKg,1,207
2RFe9vDTzyBkF4mvsFDDow,-1,41
2RFe9vDTzyBkF4mvsFDDow,0,17
2RFe9vDTzyBkF4mvsFDDow,1,99
2SfSzEd3B7WimeZac23zhg,-1,49
2SfSzEd3B7WimeZac23zhg,0,45
2SfSzEd3B7WimeZac23zhg,1,533
2SyYW8GiDZsqtPb-aCbosg,-1,10
2SyYW8GiDZsqtPb-aCbosg,0,12
2SyYW8GiDZsqtPb-aCbosg,1,47
2TPyzxqlhIRYqd6zi317Lw,-1,1
2TPyzxqlhIRYqd6zi317Lw,1,6
2UFl9gLOQrSGY2sPu6U-kA,-1,16
2UFl9gLOQrSGY2sPu6U-kA,0,23
2UFl9gLOQrSGY2sPu6U-kA,1,89
2V9eB8QO_EM2QBDC6ql1MQ,0,1
2V9eB8QO_EM2QBDC6ql1MQ,1,8
2Wff1lKhXu56Rdsf0omDGA,-1,19
2Wff1lKhXu56Rdsf0omDGA,0,16
2Wff1lKhXu56Rdsf0omDGA,1,92
2Wl4o7l54I-EtxtaDpOTzA,-1,12
2Wl4o7l54I-EtxtaDpOTzA,0,12
2Wl4o7l54I-EtxtaDpOTzA,1,111
2Y0-nrSZNsLRStyupZgM7g,-1,39
2Y0-nrSZNsLRStyupZgM7g,0,26
2Y0-nrSZNsLRStyupZgM7g,1,71
2YBO1LEKIgyle0uX50u15Q,-1,37
2YBO1LEKIgyle0uX50u15Q,0,19
2YBO1LEKIgyle0uX50u15Q,1,117
2ZZp5V8N0nHlsml01XBJUQ,-1,4
2ZZp5V8N0nHlsml01XBJUQ,0,3
2ZZp5V8N0nHlsml01XBJUQ,1,27
2auigv5pF08RjJ8CL1dIVw,-1,53
2auigv5pF08RjJ8CL1dIVw,0,34
2auigv5pF08RjJ8CL1dIVw,1,183
2bK1ng2mnRdtTh_BDNGmIg,-1,83
2bK1ng2mnRdtTh_BDNGmIg,0,52
2bK1ng2mnRdtTh_BDNGmIg,1,170
2d9RbgRtHJyTRzY99GBNOQ,-1,7
2d9RbgRtHJyTRzY99GBNOQ,0,6
2d9RbgRtHJyTRzY99GBNOQ,1,32
2dCnTMv3Hh-fM8bOjYS4Xw,-1,69
2dCnTMv3Hh-fM8bOjYS4Xw,0,49
2dCnTMv3Hh-fM8bOjYS4Xw,1,232
2dSXKC4BQUFSqsiziNFwtA,-1,1
2dSXKC4BQUFSqsiziNFwtA,0,4
2dSXKC4BQUFSqsiziNFwtA,1,14
2e19A9GaSfor4HQc0jxe4Q,-1,10
2e19A9GaSfor4HQc0jxe4Q,0,7
2e19A9GaSfor4HQc0jxe4Q,1,23
2gDHQELrlq3jVuZZfJeWUg,-1,2
2gDHQELrlq3jVuZZfJeWUg,0,2
2gDHQELrlq3jVuZZfJeWUg,1,28
2i0dDzxLuQQAwzxDZVR-1g,-1,9
2i0dDzxLuQQAwzxDZVR-1g,0,11
2i0dDzxLuQQAwzxDZVR-1g,1,106
2iTsRqUsPGRH1li1WVRvKQ,-1,113
2iTsRqUsPGRH1li1WVRvKQ,0,163
2iTsRqUsPGRH1li1WVRvKQ,1,1544
2jkJ7odjlDIvDqJf2dwzaA,-1,6
2jkJ7odjlDIvDqJf2dwzaA,0,2
2jkJ7odjlDIvDqJf2dwzaA,1,4
2lUp2T09MltaVT5awHRElA,-1,7
2lUp2T09MltaVT5awHRElA,0,8
2lUp2T09MltaVT5awHRElA,1,71
2m4092MsMzEHkuxodaj6-g,-1,18
2m4092MsMzEHkuxodaj6-g,0,19
2m4092MsMzEHkuxodaj6-g,1,115
2mfBO8iZ5E_ULmcxEXqOrw,-1,11
2mfBO8iZ5E_ULmcxEXqOrw,0,4
2mfBO8iZ5E_ULmcxEXqOrw,1,41
2rZy8hefL26IEpyA-sPQ-A,-1,8
2rZy8hefL26IEpyA-sPQ-A,0,7
2rZy8hefL26IEpyA-sPQ-A,1,67
2smgOPhpYbDT7G5tbVRdiQ,-1,15
2smgOPhpYbDT7G5tbVRdiQ,0,3
2smgOPhpYbDT7G5tbVRdiQ,1,6
2tvdTwgARXgu-5UVRcsc4A,-1,10
2tvdTwgARXgu-5UVRcsc4A,1,13
2vBo1wWJckBnGOHhxt9ecg,-1,28
2vBo1wWJckBnGOHhxt9ecg,0,10
2vBo1wWJckBnGOHhxt9ecg,1,33
2xbxXWeu3tpZEJdGTTGbLg,-1,5
2xbxXWeu3tpZEJdGTTGbLg,0,2
2xbxXWeu3tpZEJdGTTGbLg,1,16
2zSr7jNNWpA-IfD74wOlTA,-1,12
2zSr7jNNWpA-IfD74wOlTA,0,2
2zSr7jNNWpA-IfD74wOlTA,1,18
30QeX9bXmjYqrhZlpomFsw,-1,1
30QeX9bXmjYqrhZlpomFsw,1,3
30TxDt2V8G7FWXsKaEKA9A,-1,9
30TxDt2V8G7FWXsKaEKA9A,0,6
30TxDt2V8G7FWXsKaEKA9A,1,28
310Eyru1zsZ9K7BA-bgPQw,-1,13
310Eyru1zsZ9K7BA-bgPQw,0,6
310Eyru1zsZ9K7BA-bgPQw,1,43
31BSLQveLV7eeIoWNxhTaw,-1,1
31BSLQveLV7eeIoWNxhTaw,1,3
31mm5EtlmT4557BTYAFOrA,-1,2
31mm5EtlmT4557BTYAFOrA,0,2
31mm5EtlmT4557BTYAFOrA,1,15
32JWhoH-Kiu1wRFTvHvW9Q,-1,1
32JWhoH-Kiu1wRFTvHvW9Q,0,8
32JWhoH-Kiu1wRFTvHvW9Q,1,111
35Mdu_9unGIn4pMoQByWFQ,-1,1
35Mdu_9unGIn4pMoQByWFQ,0,2
35Mdu_9unGIn4pMoQByWFQ,1,5
35fWtS1LZkaZ-ooKupJ1XA,-1,71
35fWtS1LZkaZ-ooKupJ1XA,0,12
35fWtS1LZkaZ-ooKupJ1XA,1,102
35sOd4isS-SJi92Yknn-Xg,-1,1
35sOd4isS-SJi92Yknn-Xg,1,2
364hhL5st0LV16UcBHRJ3A,-1,72
364hhL5st0LV16UcBHRJ3A,0,62
364hhL5st0LV16UcBHRJ3A,1,807
36ckWelVitpgX16g7lecqA,-1,10
36ckWelVitpgX16g7lecqA,0,8
36ckWelVitpgX16g7lecqA,1,41
38fDU-Bh7eD2oETpF24pAA,-1,1
38fDU-Bh7eD2oETpF24pAA,1,9
3BCsAgo_1i4xMuTyLKMLRQ,-1,135
3BCsAgo_1i4xMuTyLKMLRQ,0,181
3BCsAgo_1i4xMuTyLKMLRQ,1,1718
3C3mydBzZmfzzIt5D5_kOA,-1,6
3C3mydBzZmfzzIt5D5_kOA,0,4
3C3mydBzZmfzzIt5D5_kOA,1,18
3DXJ7lXJJKHPnydtX_1Mug,-1,6
3DXJ7lXJJKHPnydtX_1Mug,0,1
3DXJ7lXJJKHPnydtX_1Mug,1,17
3FekhBpUmAWXBCvXBhuqVQ,-1,2
3FekhBpUmAWXBCvXBhuqVQ,0,3
3FekhBpUmAWXBCvXBhuqVQ,1,11
3FlWR_osNPb8dcqLgHebHw,-1,70
3FlWR_osNPb8dcqLgHebHw,0,30
3FlWR_osNPb8dcqLgHebHw,1,152
3Gt3xskppi9jZuTrwrhLNg,-1,67
3Gt3xskppi9jZuTrwrhLNg,0,78
3Gt3xskppi9jZuTrwrhLNg,1,676
3JnZTwqbR2E3Z0iLB_7BjQ,-1,1
3JnZTwqbR2E3Z0iLB_7BjQ,1,14
3Jq5LfJ5fmJ5KmuA6VHmzw,-1,113
3Jq5LfJ5fmJ5KmuA6VHmzw,0,76
3Jq5LfJ5fmJ5KmuA6VHmzw,1,743
3K9Ubut2voHsQeVq0PCn3w,-1,4
3K9Ubut2voHsQeVq0PCn3w,0,1
3Kx4IdA-knGK-9QrGtGl2w,1,9
3MmNFU-6po5M4hKRnQZusw,-1,3
3MmNFU-6po5M4hKRnQZusw,0,1
3MmNFU-6po5M4hKRnQZusw,1,1
3Pa3Y_3rjpjvMfYZLqBPpw,-1,3
3Pa3Y_3rjpjvMfYZLqBPpw,0,7
3Pa3Y_3rjpjvMfYZLqBPpw,1,30
3PshdJtSwd_poaPL7fIOHg,-1,1
3PshdJtSwd_poaPL7fIOHg,1,5
3QS2Wgedv3jjKC5vJXJTcA,-1,6
3QS2Wgedv3jjKC5vJXJTcA,0,3
3QS2Wgedv3jjKC5vJXJTcA,1,25
3QcTqsdxQBlSndBdMJBRhQ,-1,37
3QcTqsdxQBlSndBdMJBRhQ,0,19
3QcTqsdxQBlSndBdMJBRhQ,1,145
3TDeKSUV4bV_OYByJSRPUg,-1,4
3TDeKSUV4bV_OYByJSRPUg,1,9
3TRgD3KLVis61eGvMZrykA,-1,12
3TRgD3KLVis61eGvMZrykA,0,15
3TRgD3KLVis61eGvMZrykA,1,87
3X-SMnyYq77IYEnyCp-TtQ,-1,26
3X-SMnyYq77IYEnyCp-TtQ,0,10
3X-SMnyYq77IYEnyCp-TtQ,1,43
3XUmcXMoToEFNJQ7gp5UYQ,-1,1
3XUmcXMoToEFNJQ7gp5UYQ,0,1
3XUmcXMoToEFNJQ7gp5UYQ,1,6
3YKV1eralyrKQqoWOTJMDA,-1,1
3YKV1eralyrKQqoWOTJMDA,1,11
3YV-GLtQLI3sbZDZ-0NN4Q,-1,20
3YV-GLtQLI3sbZDZ-0NN4Q,0,10
3YV-GLtQLI3sbZDZ-0NN4Q,1,23
3_27-KlCTU3Z0vo7yNK0mw,-1,1
3_27-KlCTU3Z0vo7yNK0mw,0,5
3_27-KlCTU3Z0vo7yNK0mw,1,11
3_pqjWhP3js9AQy3Ktm2uw,-1,7
3_pqjWhP3js9AQy3Ktm2uw,0,5
3_pqjWhP3js9AQy3Ktm2uw,1,17
3a7Qby_IX7sU7O6ZsQZeOQ,-1,5
3a7Qby_IX7sU7O6ZsQZeOQ,0,7
3a7Qby_IX7sU7O6ZsQZeOQ,1,45
3ajqOW9A7VhResA08I7RTg,-1,124
3ajqOW9A7VhResA08I7RTg,0,116
3ajqOW9A7VhResA08I7RTg,1,547
3biAdoMqbR3E2tHikgd2kQ,-1,1
3biAdoMqbR3E2tHikgd2kQ,0,3
3biAdoMqbR3E2tHikgd2kQ,1,20
3cAy1gxlprn1ue0q3L_ziw,-1,13
3cAy1gxlprn1ue0q3L_ziw,0,17
3cAy1gxlprn1ue0q3L_ziw,1,116
3cXsW6HxqW1HS4fcNCP1HQ,-1,32
3cXsW6HxqW1HS4fcNCP1HQ,0,14
3cXsW6HxqW1HS4fcNCP1HQ,1,16
3cg4pKBL8DTFXCtZ5y9V4g,-1,14
3cg4pKBL8DTFXCtZ5y9V4g,0,16
3cg4pKBL8DTFXCtZ5y9V4g,1,103
3cqB5VOEBP52C9wbC8P-UA,-1,1
3cqB5VOEBP52C9wbC8P-UA,1,17
3fPIRTnBhd81MixgS9YoMQ,-1,24
3fPIRTnBhd81MixgS9YoMQ,0,28
3fPIRTnBhd81MixgS9YoMQ,1,134
3glVZZh_vyZH1VvPU0307A,-1,16
3glVZZh_vyZH1VvPU0307A,0,12
3glVZZh_vyZH1VvPU0307A,1,244
3iq7mvnwfYlOmdzENYolng,-1,5
3iq7mvnwfYlOmdzENYolng,1,13
3j_mvJHnT7nJd7su_7zazw,-1,30
3j_mvJHnT7nJd7su_7zazw,0,16
3j_mvJHnT7nJd7su_7zazw,1,56
3k9treY8PmsZ42bKmuICgA,-1,36
3k9treY8PmsZ42bKmuICgA,0,23
3k9treY8PmsZ42bKmuICgA,1,104
3kdSl5mo9dWC4clrQjEDGg,-1,158
3kdSl5mo9dWC4clrQjEDGg,0,252
3kdSl5mo9dWC4clrQjEDGg,1,2498
3m2XZFVraCiqjgLxHi5MdA,-1,18
3m2XZFVraCiqjgLxHi5MdA,0,25
3m2XZFVraCiqjgLxHi5MdA,1,280
3n6Ki1m1Qwy3KK3asRPgHQ,-1,18
3n6Ki1m1Qwy3KK3asRPgHQ,0,13
3n6Ki1m1Qwy3KK3asRPgHQ,1,76
3nR6c2dXJNrjQEC65Vy_3A,-1,1
3nR6c2dXJNrjQEC65Vy_3A,0,1
3nR6c2dXJNrjQEC65Vy_3A,1,8
3ohJ9WQLb5Cbb_j1zdJ-xg,-1,13
3ohJ9WQLb5Cbb_j1zdJ-xg,0,12
3ohJ9WQLb5Cbb_j1zdJ-xg,1,98
3ot6ucvk6eG6Zgtzc2-gwg,-1,4
3ot6ucvk6eG6Zgtzc2-gwg,0,1
3ot6ucvk6eG6Zgtzc2-gwg,1,11
3pGA9YGsDLRQ7HJLw5cwcQ,-1,20
3pGA9YGsDLRQ7HJLw5cwcQ,0,19
3pGA9YGsDLRQ7HJLw5cwcQ,1,82
3pSUr_cdrphurO6m1HMP9A,-1,5
3pSUr_cdrphurO6m1HMP9A,0,12
3pSUr_cdrphurO6m1HMP9A,1,271
3pTp_EDVffBFTUNKCOXjdw,-1,5
3pTp_EDVffBFTUNKCOXjdw,0,2
3pTp_EDVffBFTUNKCOXjdw,1,3
3psSpUMwT4zdNca2pOPxRw,-1,3
3psSpUMwT4zdNca2pOPxRw,0,4
3psSpUMwT4zdNca2pOPxRw,1,7
3q8MtOEIJ6nC7kVv_8Mfgw,-1,5
3q8MtOEIJ6nC7kVv_8Mfgw,0,3
3q8MtOEIJ6nC7kVv_8Mfgw,1,17
3qTSOuJ-ZyU1L7o62KHSIg,-1,9
3qTSOuJ-ZyU1L7o62KHSIg,0,9
3qTSOuJ-ZyU1L7o62KHSIg,1,158
3rj1qpgFvkRWtAka17mhEQ,-1,71
3rj1qpgFvkRWtAka17mhEQ,0,27
3rj1qpgFvkRWtAka17mhEQ,1,136
3rkxTx8DoZSl7_FryhXCVQ,-1,8
3rkxTx8DoZSl7_FryhXCVQ,0,6
3rkxTx8DoZSl7_FryhXCVQ,1,20
3s8PNggIbgeSsjqM6HKOCg,-1,3
3s8PNggIbgeSsjqM6HKOCg,0,1
3s8PNggIbgeSsjqM6HKOCg,1,11
3t1iRg1C3T4LMn7Zu4P9jA,1,3
3tBRBsiTi6JJz3CJ7DcS_w,-1,2
3tBRBsiTi6JJz3CJ7DcS_w,0,1
3tBRBsiTi6JJz3CJ7DcS_w,1,9
3vxIqhm2jCVjkUWtmDvTsw,-1,48
3vxIqhm2jCVjkUWtmDvTsw,0,68
3vxIqhm2jCVjkUWtmDvTsw,1,393
3zKqIaiW_DENjZNcd31W4A,-1,1
3zKqIaiW_DENjZNcd31W4A,0,3
3zKqIaiW_DENjZNcd31W4A,1,2
3zyt4IW7Ic0yyeiLV7hk_w,1,6
40AZvMTzJ6jmjw9-H2H6hw,-1,1
40AZvMTzJ6jmjw9-H2H6hw,0,2
40AZvMTzJ6jmjw9-H2H6hw,1,8
4253zBrjbPy7VvD4X9NPnQ,-1,2
4253zBrjbPy7VvD4X9NPnQ,0,2
4253zBrjbPy7VvD4X9NPnQ,1,4
43V5SUyC04za5ITSvRndog,-1,3
43V5SUyC04za5ITSvRndog,0,9
43V5SUyC04za5ITSvRndog,1,36
447ZwFuzlKlctvMP7HfUUw,-1,3
447ZwFuzlKlctvMP7HfUUw,0,3
447ZwFuzlKlctvMP7HfUUw,1,1
44kd3YdkhXj5XiSPs5XNjQ,-1,159
44kd3YdkhXj5XiSPs5XNjQ,0,73
44kd3YdkhXj5XiSPs5XNjQ,1,463
45513UgSlMqWV_yAPVkXrg,-1,16
45513UgSlMqWV_yAPVkXrg,0,16
45513UgSlMqWV_yAPVkXrg,1,59
45IHzSJj49HJn32G3j6H_A,-1,1
45IHzSJj49HJn32G3j6H_A,0,1
45IHzSJj49HJn32G3j6H_A,1,1
46JVW4pwLDRIye4gYJboSw,-1,18
46JVW4pwLDRIye4gYJboSw,0,8
46JVW4pwLDRIye4gYJboSw,1,77
46UHF46E1z-W2dOmhv-Fng,-1,15
46UHF46E1z-W2dOmhv-Fng,0,5
46UHF46E1z-W2dOmhv-Fng,1,20
46iq4HvvVEKVjDs6aRc6eA,-1,2
46iq4HvvVEKVjDs6aRc6eA,1,2
47WDyaBzlYK24wY1m_XnsA,-1,13
47WDyaBzlYK24wY1m_XnsA,0,6
47WDyaBzlYK24wY1m_XnsA,1,20
4AeRoZatBMd0gOjOdGAA5g,1,3
4BBda3yy_8GXGmYLcgggHw,-1,4
4BBda3yy_8GXGmYLcgggHw,0,5
4BBda3yy_8GXGmYLcgggHw,1,65
4Bs-aIKHYp0yC0ily4j0JQ,-1,4
4Bs-aIKHYp0yC0ily4j0JQ,1,1
4E309lwPu65lXyaeuLRETQ,-1,3
4E309lwPu65lXyaeuLRETQ,0,3
4E309lwPu65lXyaeuLRETQ,1,16
4EfiNcKSsafogIhAjwv0gg,-1,32
4EfiNcKSsafogIhAjwv0gg,0,12
4EfiNcKSsafogIhAjwv0gg,1,111
4GXII-GU7S0ZyU6ElkhscQ,-1,539
4GXII-GU7S0ZyU6ElkhscQ,0,191
4GXII-GU7S0ZyU6ElkhscQ,1,702
4HeS4zlbf-IbwEItbrISlw,-1,3
4HeS4zlbf-IbwEItbrISlw,1,9
4IZsGR2mSg7jiCKKZ6VZkQ,0,4
4IZsGR2mSg7jiCKKZ6VZkQ,1,19
4JkGjRRc3XucG9U8XwthGg,-1,9
4JkGjRRc3XucG9U8XwthGg,0,14
4JkGjRRc3XucG9U8XwthGg,1,75
4KHo1LnkM69RtWTDBdG16g,-1,14
4KHo1LnkM69RtWTDBdG16g,0,4
4KHo1LnkM69RtWTDBdG16g,1,30
4KmrrhtfnngTVFa2d5LAjg,-1,94
4KmrrhtfnngTVFa2d5LAjg,0,43
4KmrrhtfnngTVFa2d5LAjg,1,289
4LXZzgsrM1ZyS_-uB9Od2Q,-1,11
4LXZzgsrM1ZyS_-uB9Od2Q,0,16
4LXZzgsrM1ZyS_-uB9Od2Q,1,100
4MQaqhBUJCpghGukSWNq7w,-1,56
4MQaqhBUJCpghGukSWNq7w,0,51
4MQaqhBUJCpghGukSWNq7w,1,202
4Odbtgh9g8XUKorRg7MTHg,-1,11
4Odbtgh9g8XUKorRg7MTHg,0,10
4Odbtgh9g8XUKorRg7MTHg,1,153
4QmwJBk9VPKyO2DfUeIVWg,-1,15
4QmwJBk9VPKyO2DfUeIVWg,0,8
4QmwJBk9VPKyO2DfUeIVWg,1,51
4VFSvjuAkcpa2IOPc92Ksg,-1,11
4VFSvjuAkcpa2IOPc92Ksg,0,5
4VFSvjuAkcpa2IOPc92Ksg,1,18
4V_dIB038vy53RHYgEvUcw,-1,4
4V_dIB038vy53RHYgEvUcw,0,2
4V_dIB038vy53RHYgEvUcw,1,10
4VkLiFoIEjTTpbCRgxjnCQ,-1,71
4VkLiFoIEjTTpbCRgxjnCQ,0,60
4VkLiFoIEjTTpbCRgxjnCQ,1,475
4X0KWUPcD2EkHN83aa4cXg,-1,178
4X0KWUPcD2EkHN83aa4cXg,0,87
4X0KWUPcD2EkHN83aa4cXg,1,278
4YdRr-g57XM5rGMqoP2T9w,-1,1
4YdRr-g57XM5rGMqoP2T9w,0,1
4YdRr-g57XM5rGMqoP2T9w,1,11
4bBrCQX1oE5pJ8mWcfha0g,1,5
4d9BIUYJwAsMfMrH_0vdDQ,-1,2
4d9BIUYJwAsMfMrH_0vdDQ,0,2
4d9BIUYJwAsMfMrH_0vdDQ,1,1
4e_kgP5CBbWwZCYEbConPA,-1,4
4e_kgP5CBbWwZCYEbConPA,0,5
4e_kgP5CBbWwZCYEbConPA,1,17
4etFlEdWOTx3WhFldxW6XA,-1,4
4etFlEdWOTx3WhFldxW6XA,0,3
4etFlEdWOTx3WhFldxW6XA,1,14
4gtPPwx8fBWJ9FGtQqQA0Q,1,7
4h0JeXtiLaqqpB-9-V7few,-1,10
4h0JeXtiLaqqpB-9-V7few,0,6
4h0JeXtiLaqqpB-9-V7few,1,44
4iLbq_AUiWtsSKHFpG5cbQ,-1,5
4iLbq_AUiWtsSKHFpG5cbQ,0,3
4iLbq_AUiWtsSKHFpG5cbQ,1,18
4iY-JA8swpJcLMGFit_G-g,-1,5
4iY-JA8swpJcLMGFit_G-g,0,1
4iY-JA8swpJcLMGFit_G-g,1,2
4itFChF4I-d2Mkleyh-tvA,0,1
4itFChF4I-d2Mkleyh-tvA,1,6
4jHAt1IJuTbSikhtQrFEEA,0,1
4jHAt1IJuTbSikhtQrFEEA,1,11
4kNWvOJUQDHQTujWsLcUtA,-1,1
4kNWvOJUQDHQTujWsLcUtA,1,2
4nhQy38y-PnkY1qALNBTeQ,1,7
4oVN8DPTpUF4TySkpOU19Q,-1,8
4oVN8DPTpUF4TySkpOU19Q,0,1
4oVN8DPTpUF4TySkpOU19Q,1,16
4oWEqa3paBylDXRfTPB-bA,-1,30
4oWEqa3paBylDXRfTPB-bA,0,18
4oWEqa3paBylDXRfTPB-bA,1,61
4qG3Gh8QyugC1XvoTlmgcQ,-1,48
4qG3Gh8QyugC1XvoTlmgcQ,0,65
4qG3Gh8QyugC1XvoTlmgcQ,1,535
4v5ZLpmNn13Mze1w_XfWHw,-1,76
4v5ZLpmNn13Mze1w_XfWHw,0,38
4v5ZLpmNn13Mze1w_XfWHw,1,169
4vwhK3Uxlp2gBtQuP78NOA,-1,3
4vwhK3Uxlp2gBtQuP78NOA,0,1
4vwhK3Uxlp2gBtQuP78NOA,1,12
4wtqTzXPPp_6vBfFQKiTGQ,-1,54
4wtqTzXPPp_6vBfFQKiTGQ,0,27
4wtqTzXPPp_6vBfFQKiTGQ,1,114
4yJVSK-Q5UkED6RjORRssA,-1,3
4yJVSK-Q5UkED6RjORRssA,0,3
4yJVSK-Q5UkED6RjORRssA,1,12
5-o1J6VpLHxxmP7yAtx8kw,-1,3
5-o1J6VpLHxxmP7yAtx8kw,0,1
5-o1J6VpLHxxmP7yAtx8kw,1,9
51OJLUlwKQg7GV30TdoJjg,-1,12
51OJLUlwKQg7GV30TdoJjg,0,3
51OJLUlwKQg7GV30TdoJjg,1,16
527O5H26A0lFtCHO6zEh8w,-1,7
527O5H26A0lFtCHO6zEh8w,0,4
527O5H26A0lFtCHO6zEh8w,1,22
52M-iwLEc185itv2BiuKmA,-1,7
52M-iwLEc185itv2BiuKmA,0,2
52M-iwLEc185itv2BiuKmA,1,9
52p6b51oPNIwWBXuvIao1A,0,1
52p6b51oPNIwWBXuvIao1A,1,2
53NomlztIy1NTFCtpIoP3A,-1,1
53NomlztIy1NTFCtpIoP3A,1,3
56Yb9IgEREFeaSjJ5Y3RVg,-1,34
56Yb9IgEREFeaSjJ5Y3RVg,0,8
56Yb9IgEREFeaSjJ5Y3RVg,1,104
57PuSod66TqlGmRzWVrjTQ,-1,6
57PuSod66TqlGmRzWVrjTQ,0,3
57PuSod66TqlGmRzWVrjTQ,1,9
58HXM57wvUFLpgxTdP-fng,1,3
59c3Cp-p5i18xFCKUuCkFQ,-1,22
59c3Cp-p5i18xFCKUuCkFQ,0,28
59c3Cp-p5i18xFCKUuCkFQ,1,188
5A9XLq-oNiua4fVrsRCaXg,-1,2
5A9XLq-oNiua4fVrsRCaXg,0,3
5A9XLq-oNiua4fVrsRCaXg,1,1
5CJOaZc8Muu8WothauxQ4g,-1,9
5CJOaZc8Muu8WothauxQ4g,0,14
5CJOaZc8Muu8WothauxQ4g,1,52
5D2lHX9z-psWbH5Dm0aZxQ,0,1
5D2lHX9z-psWbH5Dm0aZxQ,1,8
5D3cAYturwbEqnj52b1Tmw,-1,10
5D3cAYturwbEqnj52b1Tmw,0,4
5D3cAYturwbEqnj52b1Tmw,1,27
5Dccw539NNtnyCgTu5ed5A,-1,66
5Dccw539NNtnyCgTu5ed5A,0,43
5Dccw539NNtnyCgTu5ed5A,1,246
5DqyJuZfKTjZnwz38pSV9w,-1,1
5DqyJuZfKTjZnwz38pSV9w,1,2
5FiuxRWs-indyk2Y9imkSg,-1,15
5FiuxRWs-indyk2Y9imkSg,0,14
5FiuxRWs-indyk2Y9imkSg,1,77
5GcHJvxiTrIt23gB0qMdjw,-1,8
5GcHJvxiTrIt23gB0qMdjw,0,10
5GcHJvxiTrIt23gB0qMdjw,1,20
5HJ3700MJo3vAOP5y4W3kA,-1,2
5HJ3700MJo3vAOP5y4W3kA,0,1
5HJ3700MJo3vAOP5y4W3kA,1,2
5K1MooOvs4A9VXnykGP3UA,-1,5
5K1MooOvs4A9VXnykGP3UA,0,5
5K1MooOvs4A9VXnykGP3UA,1,42
5Lcit9Zt6TF9bmKoFMhF0g,-1,60
5Lcit9Zt6TF9bmKoFMhF0g,0,58
5Lcit9Zt6TF9bmKoFMhF0g,1,220
5MzGPxcrSPoWQc_bRmOXoQ,-1,4
5MzGPxcrSPoWQc_bRmOXoQ,0,3
