,address,BikeParking,BusinessAcceptsCreditCards,Caters,CoatCheck,GoodForKids,HappyHour,HasTV,OutdoorSeating,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,WheelchairAccessible,business_id,categories,city,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state,ambience_romantic,ambience_intimate,ambience_classy,ambience_hipster,ambience_touristy,ambience_trendy,ambience_upscale,ambience_casual,good_for_dessert,good_for_latenight,good_for_lunch,good_for_dinner,good_for_breakfast,good_for_brunch,parking_garage,parking_street,parking_validated,parking_lot,parking_valet,TotalOpenTimeInWeek,NumberOfWeekdaysWithEarlyOpening,NumberOfWeekdaysWithLateClosing,OpenOnWeekends,bestnight_monday,bestnight_tuesday,bestnight_wednesday,bestnight_thursday,bestnight_friday,bestnight_saturday,bestnight_sunday,music_dj,music_background_music,music_no_music,music_karaoke,music_live,music_video,music_jukebox,full_bar,beer_and_wine,no_alcohol,smoking_outdoor,smoking_no,smoking_yes,wifi_free,wifi_no,wifi_paid,noise_average,noise_loud,noise_quiet,noise_very_loud,price_range_1,price_range_2,price_range_3,price_range_4,attire_casual,attire_dressy,negative_reviews,neutral_reviews,positive_reviews
159,10030 W Cheyenne Ave,True,True,True,,True,,True,True,True,True,False,True,True,,eRjcli4nDHRwhByViUz9Ow,"Italian, Restaurants, Pizza, Sandwiches",Las Vegas,11:0-23:0,11:0-22:0,11:0-23:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,36.2187588225,-115.314123035,Rosati's Pizza,Summerlin,89129,141,3.0,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,3 days 07:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,40.0,23.0,79.0
160,1916 Village Center Cir,,True,,False,True,True,,True,False,True,True,True,False,True,1Iz9OlIJi12jLWrQYoUsAA,"Restaurants, Bars, Wine Bars, Italian, Nightlife",Las Vegas,11:0-0:0,11:0-23:0,11:0-0:0,,11:0-23:0,11:0-23:0,11:0-23:0,36.1936092,-115.3040091,Chianti Cafe,Summerlin,89134,7,3.5,NV,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,,0.0,5.0,0.0,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1.0,1.0,5.0
161,11710 W Charleston Blvd,True,True,True,,True,,True,True,True,True,True,True,True,True,CvpXZRF-I7wfm19dW1jOXA,"Pizza, Restaurants, Italian",Las Vegas,11:0-22:0,11:0-21:0,11:0-22:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,36.159290696999996,-115.350952173,Mark Rich's New York Pizza & Pasta,Summerlin,89135,194,3.5,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,3 days 00:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,46.0,24.0,124.0
162,9785 W Charleston Blvd,True,True,True,False,True,True,True,True,True,True,True,True,True,True,zEaGcSVPDQipnRdEZp-F6g,"Bars, Nightlife, Italian, Wine Bars, Pizza, Restaurants",Las Vegas,11:30-22:0,11:30-21:0,11:30-22:0,11:30-21:0,11:30-21:0,11:30-21:0,11:30-21:0,36.1578224556,-115.31120186,Dom DeMarco's Pizzeria & Bar,Westside,89117,603,4.0,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,2 days 20:30:00.000000000,0.0,5.0,2.0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,74.0,47.0,482.0
163,3131 Las Vegas Blvd South,False,True,False,,False,,True,False,False,True,True,True,True,True,klddGAcNIpE_aB5sd1hNXw,"Restaurants, American (New), Italian",Las Vegas,7:0-23:30,7:0-23:0,7:0-23:30,7:0-15:0,7:0-23:0,7:0-23:0,7:0-23:0,36.1287863966,-115.165779185,Society Cafe Encore,The Strip,89109,581,4.0,NV,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,4 days 09:00:00.000000000,5.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,52.0,59.0,470.0
164,9500 W Sahara Ave,,True,,,False,,,True,False,True,True,True,True,True,1eyfFwXY0NCS7SMXmgl_Dw,"Italian, Restaurants",Las Vegas,,,,,,,,36.1449499,-115.301818,Bertolini's Authentic Trattoria,Westside,89117,5,5.0,NV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1.0,0.0,4.0
165,"8810 S Maryland Pkwy, Ste 120",,True,,,True,,True,False,False,True,True,True,True,True,94dJrwA458khavCv5i7gKA,"Restaurants, Italian",Las Vegas,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,36.02966470000001,-115.1361526,DiMartino's Italian Restaurant,Southeast,89123,11,3.5,NV,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,3 days 05:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,0.0,0.0,11.0
166,2940 S Durango Dr,,True,,False,True,True,True,True,False,True,True,True,True,True,FevycwulBfHEZt77dv2EyA,"Restaurants, Italian, Nightlife, Sports Bars, Bars",Las Vegas,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,36.136073,-115.278408,Carmine's,Westside,89117,37,3.5,NV,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0 days 00:00:00.000000000,5.0,5.0,2.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,4.0,3.0,30.0
167,8771 W Charleston Blvd,True,True,True,,True,,True,True,False,True,True,True,True,True,PSRZaGGxXmOmabL2si8pKw,"Seafood, Restaurants, Italian",Las Vegas,11:0-22:30,16:0-22:0,11:0-22:30,11:0-21:0,16:0-22:0,16:0-22:0,16:0-22:0,36.15846679999999,-115.2863977,Carrabba's Italian Grill,Westside,89117,246,3.5,NV,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,2 days 09:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,41.0,35.0,170.0
168,"420 S Rampart Blvd, Ste 120",,True,False,,True,,True,True,False,True,True,True,True,,5YKsKS3nzdkwu37ORT9oiQ,"Pizza, Restaurants, Italian",Las Vegas,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,36.1675004657,-115.28591964399999,Pizza Lounge,Westside,89145,75,3.5,NV,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,3 days 05:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,13.0,8.0,54.0
169,8680 W Warm Springs Rd,True,True,True,,True,,True,True,True,True,True,False,True,True,MgSd4P3ATkiywbbraFygHg,"Restaurants, Sandwiches, Italian, Delis, Pizza",Las Vegas,11:0-22:0,11:0-21:0,11:0-22:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,36.0560801,-115.2808739,Plantone's Italian Market,Spring Valley,89148,299,4.0,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,3 days 00:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,31.0,29.0,240.0
170,"6649 Las Vegas Blvd S, Ste 100",True,True,,,,,,,,,,,,True,bUnm0-YK5HicLzkvMWwqjQ,"Food, Gelato, Coffee & Tea, Italian, Ice Cream & Frozen Yogurt, Restaurants, Desserts",Las Vegas,10:0-22:0,10:0-21:0,10:0-22:0,11:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,36.0679347984,-115.176175386,Amorino Las Vegas,Southeast,89119,53,4.5,NV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,3 days 06:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2.0,3.0,48.0
171,"The Venetian, 3355 Las Vegas Blvd S",,True,,,False,,,False,False,True,True,True,False,True,gZBhQmqZy9aIq3HID8Vjkw,"Restaurants, Italian",Las Vegas,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,36.1407035,-115.1823137,Enoteca San Marco,Westside,89109,243,3.5,NV,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,3 days 12:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,29.0,17.0,197.0
172,"3930 Las Vegas Blvd S, Ste 120",False,True,False,False,True,True,True,False,False,True,True,True,True,True,lKq4Qsz13FDcAVgp49uukQ,"Beer, Wine & Spirits, Food, Nightlife, Italian, Restaurants, Bars, Pizza, Vegan",Las Vegas,11:0-0:0,11:0-23:0,11:0-0:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,36.094448,-115.176184,Slice of Vegas,The Strip,89119,617,4.0,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,3 days 14:00:00.000000000,0.0,5.0,2.0,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,85.0,77.0,454.0
173,"4460 S Durango Dr, Ste H",True,True,False,,True,,True,True,False,True,False,True,True,True,xU_QqrlaxXlf2SKoNIaGpg,"Restaurants, American (New), Italian, Greek",Las Vegas,10:0-21:0,,8:0-21:0,8:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,36.1084634,-115.2781946,E & N Family Table Restaurant,Spring Valley,89147,29,4.5,NV,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,,0.0,0.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,0.0,0.0,29.0
174,3430 E Tropicana Ave,,True,,,True,,,True,False,True,True,True,True,True,K0xJTPQR3UZ4eDsL940yfg,"Restaurants, Italian",Las Vegas,,,,,,,,36.10094829999999,-115.1004392,DeStefanos,Eastside,89121,4,2.5,NV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1.0,1.0,2.0
175,2000 Las Vegas Blvd S,False,True,True,,True,,True,False,False,True,True,True,True,True,LN0JGAl8Rr_r_5t_X8Kz6g,"Italian, Restaurants, Steakhouses, Pizza",Las Vegas,17:0-0:0,17:0-23:0,17:0-0:0,17:0-23:0,17:0-23:0,17:0-23:0,17:0-23:0,36.1481329465,-115.15577316299999,Fellini's Ristorante,The Strip,89104,182,4.0,NV,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1 days 20:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,14.0,23.0,145.0
176,"9845 S Maryland Pkwy, Ste A",True,True,True,,True,,True,True,True,True,False,True,True,True,r6jbUGiyoN05mZ13apQGgw,"Restaurants, Pizza, Italian",Las Vegas,10:0-23:0,10:0-22:0,10:0-23:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,36.0106875,-115.1371278,Mama Depalma's Pizza & Bistro,Southeast,89123,206,3.5,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,3 days 14:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,49.0,24.0,133.0
177,"9350 W Sahara Ave, Ste 170",True,True,False,,True,,True,False,False,True,True,True,True,True,BOQOuwSNhfKx1xvKtONsBg,"Restaurants, Italian, Pizza",Las Vegas,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,36.1472606377,-115.29965858899999,Settebello Pizzeria Napoletana,Westside,89117,369,4.0,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,3 days 05:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,34.0,38.0,297.0
178,"4348 E Craig Rd, Ste 150",,True,,,True,,False,False,True,True,,True,True,,O0T7V0MP9HLaLxLzaKFPgA,"Italian, Food, Pizza, Food Delivery Services, Restaurants",Las Vegas,,,,,,,,36.240859,-115.078775,Goodfellas Pizzeria,,89115,14,3.0,NV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,4.0,3.0,7.0
179,9821 S Eastern Ave,,True,,,True,,False,False,False,True,True,True,True,,zNCwlx7Myd5jBLwOql8I5A,"Italian, Restaurants",Las Vegas,,,,,,,,36.0109654,-115.1205761,Carluccio's Italian Restaurant,Southeast,89183,9,2.5,NV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,3.0,1.0,5.0
180,"8878 S Eastern Ave, Ste 104",True,True,True,,True,,True,True,True,True,True,True,True,,FhVYpbvE8IQeUHAcwPPIXg,"Restaurants, Food, Gelato, Desserts, Italian, Pizza, Arts & Entertainment",Las Vegas,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,36.02818,-115.1149077,Gabriella's Italian Grill & Pizzeria,,89123,151,3.5,NV,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,3 days 05:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,19.0,13.0,119.0
181,5750 S Decatur Blvd,False,True,True,,False,,True,False,True,True,True,True,True,True,21sGRVR7HEs_t6PdB9tGMw,"Salad, Italian, Sandwiches, Pizza, Burgers, Restaurants",Las Vegas,10:0-4:0,10:0-3:0,10:0-4:0,10:0-3:0,10:0-3:0,10:0-3:0,10:0-3:0,36.0852347,-115.2073958,Angelina's Pizzeria,,89118,214,3.0,NV,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,5 days 01:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,83.0,27.0,104.0
182,3240 S Arville St,True,True,True,,False,,True,False,True,True,False,False,True,True,P8uECqGqXWTwEndkh-6bQw,"Restaurants, Sandwiches, Chicken Wings, Italian, Pizza",Las Vegas,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,36.130804,-115.198971,Naked City Pizza Shop,Westside,89102,553,4.0,NV,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,2 days 15:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,103.0,85.0,366.0
183,3759 E Desert Inn Rd,True,True,True,,True,,True,False,True,True,False,True,True,True,AN0bWhisCf6LN9eHZ7DQ3w,"Italian, Restaurants",Las Vegas,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,36.1291778,-115.09248329999998,Los Olivos Ristorante,Eastside,89121,54,5.0,NV,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,1 days 11:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,1.0,5.0,48.0
184,2851 N Rancho Dr,True,True,False,False,False,True,True,False,False,True,True,True,True,True,x_onUwRHvlStmDhmLIuPBg,"Bars, Nightlife, Italian, Restaurants",Las Vegas,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,36.2106864402,-115.20709924399999,Joe's Bar,,89130,22,4.5,NV,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0 days 00:00:00.000000000,5.0,5.0,2.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,1.0,0.0,21.0
185,580 E Windmill Ln,,True,,,,,,,,,,,,,kihL3ob1VOlAaGNeJ0fClw,"Italian, Restaurants, Food, Pizza",Las Vegas,,,,,,,,36.04326320000001,-115.1502758,Mama Cimino's,Southeast,89123,10,2.5,NV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3.0,1.0,6.0
186,7250 S Durango Dr,,True,,,,,,,True,,False,False,True,True,y4N-fSlQDx2wRU51l0z7ZQ,"Italian, Restaurants, Pizza",Las Vegas,,,,,,,,36.05657,-115.278503,Rosati's Pizza,Spring Valley,89113,3,3.5,NV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0,0.0,3.0
187,4864 W Lone Mountain Rd,True,True,True,False,True,False,True,False,False,True,True,True,True,True,r-wz3rmeNGLBMOqtfXnxog,"Restaurants, Pasta Shops, Specialty Food, Bars, Italian, Nightlife, Salad, Wine Bars, Food",Las Vegas,16:0-21:0,,16:0-21:0,16:0-20:0,16:0-21:0,16:0-21:0,16:0-21:0,36.2472804,-115.2089199,Don Michael's,Northwest,89130,133,4.5,NV,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,,0.0,0.0,2.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,5.0,11.0,117.0
188,3850 S Las Vegas Blvd,,True,,,True,,,False,False,True,False,,True,,mlXQFMNrCFgnOjQhylD9yw,"Food, Restaurants, Pizza, Italian, Pasta Shops, Specialty Food, Chicken Wings",Las Vegas,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,9:0-0:0,36.0990357434,-115.174877197,Pizza Hut,The Strip,89109,9,2.0,NV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4 days 09:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,5.0,2.0,2.0
189,3740 E Flamingo Rd,,True,False,False,False,True,True,False,,True,,True,True,,sNCVfhG0V3JoCGcKynESrg,"Restaurants, Pool Halls, Nightlife, Italian",Las Vegas,9:0-9:0,9:0-9:0,9:0-9:0,9:0-9:0,9:0-9:0,9:0-9:0,9:0-9:0,36.1153573,-115.09369,Best Billiards,Eastside,89121,10,4.0,NV,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0 days 00:00:00.000000000,0.0,0.0,2.0,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,3.0,1.0,6.0
190,"4555 S Fort Apache Rd, Ste 112",True,True,True,,True,,True,False,True,True,False,,True,,vG_LNiSYMFOijtAsP6s6Ug,"Restaurants, Pizza, Italian",Las Vegas,11:0-22:0,11:0-21:0,11:0-22:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,36.1064328,-115.2980195,Pizza Gourmet,Spring Valley,89147,13,5.0,NV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3 days 00:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,0.0,1.0,12.0
191,580 E Windmill Ln,True,True,True,,True,,True,False,True,True,False,True,True,,nOkSC1GtMUJ_I70sb0SaeQ,"Chicken Wings, Italian, Pizza, Restaurants",Las Vegas,11:0-23:0,12:0-22:0,11:0-23:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,36.043180624899996,-115.150212944,Pizza Natali,Southeast,89123,106,4.0,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,3 days 02:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,15.0,9.0,82.0
192,3355 Las Vegas Blvd S,False,True,False,False,True,True,True,True,False,True,True,True,True,True,GZONBn0K1yp2aaD-l8debQ,"Beer Bar, Italian, Restaurants, Cocktail Bars, Nightlife, Barbeque, Bars, Burgers",Las Vegas,11:0-1:0,11:0-1:0,11:0-1:0,11:0-1:0,11:0-1:0,11:0-1:0,11:0-1:0,36.12272700000001,-115.170355,B&B Burger & Beer,The Strip,89109,491,3.0,NV,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,4 days 02:00:00.000000000,0.0,5.0,2.0,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,111.0,66.0,312.0
193,3000 Paradise Rd,True,True,True,,True,,True,False,False,True,True,True,True,True,bqDFZDfDPdCut0CbybDUrA,"Restaurants, Italian",Las Vegas,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,36.1362575,-115.15125259999998,Fresco Italiano,Eastside,89109,149,3.5,NV,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,1 days 11:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,31.0,15.0,103.0
194,3325 S Las Vegas Blvd,False,True,True,,False,,False,True,False,True,True,True,True,True,1FAvxOUOGGyZoYNlAXACag,"Restaurants, Italian",Las Vegas,8:0-0:0,8:0-0:0,8:0-0:0,8:0-0:0,8:0-0:0,8:0-0:0,8:0-0:0,36.124268,-115.169507,Dal Toro Ristorante,The Strip,89109,326,2.5,NV,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,4 days 16:00:00.000000000,5.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,97.0,49.0,180.0
195,"6870 S Rainbow Blvd, Ste 114",,True,True,,True,,True,True,True,True,False,False,True,True,UutHMmZx1CQcjiyfmVa_7g,"Sandwiches, Restaurants, Italian, Pizza",Las Vegas,11:0-21:0,11:0-20:0,11:0-21:0,,11:0-20:0,11:0-20:0,11:0-20:0,36.064115,-115.241693,Eddie D's,Spring Valley,89118,78,4.0,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,,0.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,5.0,13.0,60.0
196,3327 S Las Vegas Blvd,False,True,False,,True,,False,False,False,True,True,True,True,,nUpz0YiBsOK7ff9k3vUJ3A,"American (Traditional), Italian, Restaurants",Las Vegas,11:30-22:0,11:30-22:0,11:30-22:0,10:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,36.123406,-115.17018799999998,Buddy V's Ristorante,The Strip,89109,1472,4.0,NV,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,3 days 02:30:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,130.0,115.0,1226.0
197,1905 N Decatur Blvd,,True,,True,False,True,True,False,False,True,True,False,True,True,cHAhW7XJ2no_qzc46HpohQ,"Bars, Restaurants, Italian, Casinos, Arts & Entertainment, American (Traditional), Nightlife",Las Vegas,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,6:0-6:0,36.1938248,-115.20684409999998,Five Star Tavern,,89108,7,3.0,NV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,0 days 00:00:00.000000000,5.0,0.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,2.0,0.0,5.0
198,8795 W Warm Springs Rd,True,True,True,,True,,False,False,True,False,False,False,True,True,hrNIDao4XnOhrv7aaFehTg,"Restaurants, Pizza, Italian",Las Vegas,10:0-0:0,10:0-23:0,10:0-0:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,36.0550930904,-115.28331149200001,Marco's Pizza,Southwest,89148,163,3.5,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,3 days 21:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,34.0,21.0,108.0
199,"The Venetian Resort-Hotel-Casino, 3377 Las Vegas Blvd. South, Ste 2440",False,True,False,,True,,True,True,False,True,True,True,True,True,36ckWelVitpgX16g7lecqA,"Restaurants, Pizza, Italian, Seafood",Las Vegas,11:30-0:0,11:30-23:0,11:30-0:0,11:30-23:0,11:30-23:0,11:30-23:0,11:30-23:0,36.12186320000001,-115.1696491,Canaletto Ristorante Veneto,The Strip,89109,59,3.5,NV,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True,False,False,False,True,3 days 10:30:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,10.0,8.0,41.0
