business_id,name,city,neighborhood,latitude,longitude,cuisine,RestaurantsPriceRange2,stars,Waiting Time,Chicken/Sandwich,Beer/Bar/Drinks,Burger/Fries,Wings/Sauce,Customer Service
wVc3g-YfyDvkOLDecpr4DA,Five Doors North,Toronto,Mount Pleasant and Davisville,43.702215268900005,-79.397614373,american,3.0,2.5,0.11100965245513303,0.41531442196232843,0.11519411770193604,0.03465563415315315,0.04270825653275873,0.28111791719469065
wVc3g-YfyDvkOLDecpr4DA,Five Doors North,Toronto,Mount Pleasant and Davisville,43.702215268900005,-79.397614373,italian,3.0,2.5,0.11100965245513303,0.41531442196232843,0.11519411770193604,0.03465563415315315,0.04270825653275873,0.28111791719469065
wcR9Vbwn2EmlSeV7uBUIsA,Hemingway's Restaurant,Toronto,Yorkville,43.670056,-79.3928197,american,2.0,2.0,0.17690161340463373,0.1550046113248815,0.35953303694992794,0.08902582951283815,0.0472543390820733,0.17228056972564526
wqHpFkcZmOD8A9eNVRFLNg,The Last Temptation,Toronto,Kensington Market,43.6531768,-79.4003352,american,1.0,1.7692307692307692,0.23517171098679956,0.07549425574715943,0.367197173305336,0.18305633223114443,0.03795014850433944,0.10113037922522111
wzpXkllYc5pUWShoZyulKw,Lou Dawg's,Toronto,Downtown Core,43.6601277948,-79.3781518608,american,2.0,2.0,0.048251162128079686,0.3637782948040666,0.20074716035373477,0.0729038465055756,0.26593223556045015,0.04838730064809327
xAboCt1b_NoMjzTPOGPM8g,Burger Stomper,Toronto,Riverdale,43.6774594,-79.3523975,american,2.0,2.2142857142857144,0.06098701670663107,0.07913005682742934,0.10862972974205856,0.668602349277965,0.01732409674958681,0.06532675069632912
xFkUn2tIJY0vkcm1Hl5m_A,Wahlburgers,Toronto,Entertainment District,43.6447325,-79.391851,american,2.0,1.8166666666666667,0.08581449209397703,0.08257912721743299,0.15197007447172386,0.5659826191756091,0.012562652277408614,0.10109103476384843
xPFoRtpa57_INuHZmn8-lg,The Bottom Line,Toronto,Downtown Core,43.6467649,-79.3779693,american,2.0,2.090909090909091,0.14507004713951666,0.10743393668522834,0.42030204971042545,0.0043817677856203005,0.19636618258099903,0.12644601609821027
xRu_KfaJcowaKbr8nNnm0Q,Swiss Chalet Rotisserie & Grill,Toronto,,43.7001443,-79.4284992,american,,1.0,0.23215254516533163,0.20255145799878388,0.42729876584100046,0.0,0.0,0.13799723099488412
xVXyrTWbG8U3szze-aA7eg,St. Louis Bar & Grill,Toronto,Etobicoke,43.690049,-79.57166090000001,american,2.0,1.2857142857142858,0.26939401154382503,0.08627710636039847,0.11854300382871864,0.060814449109167557,0.33968085298695433,0.125290576170936
xYW8DEHo2-b9UaYfhdzKUA,Big Moe's Burgers and Fries,Toronto,Ryerson,43.6586935,-79.3819343,american,1.0,2.0,0.09145344678636391,0.07217395656991478,0.01950948624411433,0.6522352119193688,0.011874078746223657,0.15275381973401445
xkc_MfxUcSuRdQnmSvF1IA,Harvey's,Toronto,Ryerson,43.6567455,-79.380484,american,1.0,1.3333333333333333,0.21354033864184094,0.14584123057936332,0.058390019507512804,0.13573435690516997,0.055082473547440426,0.3914115808186725
xyAbFNEIFSy_OKNptyzCmg,Reds Midtown Tavern,Toronto,Downtown Core,43.659257000000004,-79.38282559999999,american,2.0,1.9310344827586208,0.2206414200364499,0.1904444280434803,0.26055445783173586,0.006994337194635206,0.008835808887279058,0.2780467893857301
y-Zbg19VSb-k15A_yzruYg,AGO Bistro,Toronto,Downtown Core,43.654098,-79.391547,american,3.0,2.0,0.2356558967462065,0.3038074015042283,0.20121527556669958,0.0372558048418846,0.022948642725677874,0.1991169786153032
y0cgy0tTh_C8NWCk0WGgjQ,The Rushton,Toronto,,43.6815029,-79.4275468,american,2.0,2.125,0.14054620324118489,0.4076794127525123,0.2467610350098941,0.0,0.016238311119718386,0.1887750378766903
y8JvM_qahiCA12shK5vPJQ,Eight Wine Bar,Toronto,St. Lawrence,43.6487518,-79.3770532,american,2.0,1.0,0.28578688563834714,0.0,0.29937672416608374,0.0,0.0,0.4148363901955691
yADOyFmSlHuixlQ4MtHhcQ,Perkins Restaurant & Bakery,Toronto,Etobicoke,43.692685499999996,-79.5727247,american,2.0,1.6,0.4200586773045414,0.20192123431333558,0.11943682959882078,0.007201209146848101,0.012328542183577724,0.23905350745287643
yOxuSjJcW7oEWYz9yb4HYA,Leslie Jones,Toronto,Leslieville,43.662890399999995,-79.33183659999999,american,2.0,2.0,0.3860921909726088,0.27575262107598286,0.18926178810065125,0.008849564872061455,0.024511224577558437,0.11553261040113727
yOxuSjJcW7oEWYz9yb4HYA,Leslie Jones,Toronto,Leslieville,43.662890399999995,-79.33183659999999,italian,2.0,2.0,0.3860921909726088,0.27575262107598286,0.18926178810065125,0.008849564872061455,0.024511224577558437,0.11553261040113727
yTWSFoGjkK6pl7kJm8f0Dg,Lou Dawg's Southern BBQ,Toronto,,43.644411700000006,-79.40012519999999,american,2.0,1.9444444444444444,0.09597427010567709,0.37854272556241503,0.26076838450563655,0.056827168365846545,0.13804992810493802,0.06983752335548678
yffuJ2zPFan3hB4oOQ4Chw,Galo Do Sardinha Churrasqeira,Toronto,,43.6877675,-79.4387488,american,2.0,2.0,0.0964511014440133,0.35601311478390474,0.17431012943110433,0.02624026713160077,0.028651781360080553,0.3183336058492963
ylDeErfIN72xikRroqYQng,Death & Taxes Free House,Toronto,Beaconsfield Village,43.643079,-79.4249373,american,2.0,3.0,0.10377779575605413,0.5391908029145969,0.1658876188262188,0.0,0.0,0.19114378250313022
zBrm-ejSU0QwDlpFyCs9zQ,Hurricanes Roadhouse Restaurant,Toronto,Dovercourt,43.661210700000005,-79.4286119,american,2.0,1.7142857142857142,0.2493604378696317,0.06730514090054171,0.3033350305142967,0.023984024338334804,0.2847018006073411,0.07131356576985388
zGXO7B16FXxjc_P0rst7rg,House-Maison,Toronto,Church-Wellesley Village,43.6667896,-79.381496,american,2.0,2.3333333333333335,0.060383040847812354,0.1688140941497681,0.5218745636700746,0.005786151806792195,0.0,0.2431421495255528
zfQ855VX3SMA_54oVSN5Cw,Fresco's Fish & Chips,Toronto,Kensington Market,43.653834100000005,-79.40154840000001,american,2.0,3.0625,0.04814373390163288,0.37122986676304526,0.2456429155926012,0.15899050874851622,0.0796671550445472,0.09632581994965723
zgQHtqX0gqMw1nlBZl2VnQ,Momofuku Noodle Bar,Toronto,Financial District,43.649678,-79.386275,american,2.0,2.1666666666666665,0.09633137374699936,0.45355456703436237,0.2565377882960402,0.02049009292831579,0.026247350065264807,0.14683882792901753
zgQHtqX0gqMw1nlBZl2VnQ,Momofuku Noodle Bar,Toronto,Financial District,43.649678,-79.386275,chinese,2.0,2.1666666666666665,0.09633137374699936,0.45355456703436237,0.2565377882960402,0.02049009292831579,0.026247350065264807,0.14683882792901753
zkk1ieQQnWtu9TLJukXC0g,Boar N Wing Sports Grill,Toronto,Etobicoke,43.6430341,-79.5342349,american,2.0,2.857142857142857,0.05980751335919595,0.11799167116584897,0.3672356491717739,0.07177509171886458,0.32247520014918074,0.060714874435135846
zm7e0hmW4aPvoRsAdqqEyA,Milestones Restaurants,Toronto,,43.7260866,-79.4539735,american,2.0,1.8571428571428572,0.40720447666272247,0.3364114842380183,0.06459602582257586,0.0048076613981312966,0.01081672297329865,0.17616362890525336
zz3CqZhNx2rQ_Yp6zHze-A,Grindhouse Burger Bar,Toronto,Entertainment District,43.6456574,-79.3934475,american,2.0,2.4285714285714284,0.010119763278855259,0.026963577416913114,0.2855520207622304,0.5767650273339944,0.00288182619922438,0.09771778500878249
zze6IysT7bJFS8gvi6fZ2A,Richtree Natural Market Restaurants,Toronto,Downtown Core,43.6610059,-79.383213,american,2.0,1.0,0.03909647992372901,0.26652734193622474,0.15911056096734247,0.22096601633096793,0.0,0.31429960084173586
